index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
4429,Modern Physics,Quantum Mechanics,Variational Methods and Perturbation Theory,"A charged harmonic oscillator is initially in the ground state. After suddenly applying a uniform electric field, determine the probability distribution for the oscillator to transition to an excited state \(\psi_{k}\left(x-x_{0}\right)\).","After multiple steps of integration, the integral expression becomes

\[
\xi_{0}^{k} \int_{-\infty}^{\infty} \mathrm{e}^{-\xi^{2}+\xi \xi_{0}} \mathrm{~d} \xi=\xi_{0} \sqrt[k]{\pi} \mathrm{e}^{\xi_{0}^{2} / 4}
\]

Substituting the above expression into the previous integral expression, we obtain

\[
P_{k 0}=\frac{\bar{K}}{k!} \mathrm{e}^{-\bar{K}}, \quad \bar{K}=\frac{1}{2} \xi_{0}^{2}=(e E)^{2} / 2 m \hbar \omega^{2}
\]

As a function of the quantum number \(k\), this result represents the Poisson distribution of transition probability, where \(\bar{K}\) is the average value of \(K\). When \(E\) is very small, \(\bar{K} \ll 1\), perturbation theory is applicable, and \(P_{k 0}\) is very small, rapidly decaying with increasing \(k\), with the maximum probability being \(P_{10} \approx \bar{K}\). When \(E\) is very large, \(\bar{K} \gg 1\), the probability of the oscillator being excited is high, with the probability of the oscillator remaining in the ground state being only \(P_{00}=\mathrm{e}^{-\bar{K}}\).","\boxed{P_{k 0}=\frac{\bar{K}}{k!} \mathrm{e}^{-\bar{K}}, \quad \bar{K}=\frac{1}{2} \xi_{0}^{2}}","EX, EX","None, None",True,EN,Math Derivation
4430,Modern Physics,Quantum Mechanics,Variational Methods and Perturbation Theory,"An electron is in the ground state (n=1) of a one-dimensional infinite potential well with a width extending from \(x=-\frac{a}{2}\) to \(x=\frac{a}{2}\). At time \(t=0\), a uniform electric field \(E\) is applied in the \(x\) direction and is removed at time \(t=\tau\). Use time-dependent perturbation theory to calculate the probability \(P_{3}\) of the electron being in the state \(n=3\) for \(t>\tau\). Assume \(\tau \ll \frac{\hbar}{E_{1}-E_{2}}\).","For the transition from 1 to 3, \(\langle 3| H^{\prime}|1\rangle=0\).
Therefore, 
$$
P_{3}=\left|C_{31}(\tau)\right|^{2}=0
$$",\boxed{0},NV,,False,EN,Practical Application
4431,Modern Physics,Quantum Mechanics,Variational Methods and Perturbation Theory,"Consider a group of identical atoms with two states \(k\) and \(j\), each having non-degenerate energy levels \(E_k\) and \(E_j\) respectively, where \(E_k > E_j\). Prove that

\[
\frac{A}{B}=\frac{\hbar \omega_{kj}^{3}}{\pi^{2} c^{3}}
\]

where \(A\) and \(B\) are the coefficients of spontaneous and stimulated emission, and \(\hbar \omega_{kj}=E_k-E_j\).","Using the relations

\[
\frac{N_j}{N_k}=\frac{A}{BI}+1
\]

and

\[
\frac{N_j}{N_k}=\exp \left(\hbar \omega_{kj} / k_BT\right)
\]

we obtain

\[
\frac{A}{B I\left(\omega_{kj}\right)}=\exp \left(\hbar \omega_{kj} / k_BT\right)-1
\]

Finally, by employing the formula for blackbody radiation \(I\left(\omega_{kj}\right)\) as given by Planck:

\[
I\left(\omega_{kj}\right)=\frac{\hbar \omega_{kj}^{3}}{\pi^{2} c^{3}} \cdot \frac{1}{\exp \left(\hbar \omega_{kj} / k_BT\right)-1}
\]

we can deduce

\[
\frac{A}{B}=\frac{\hbar \omega_{kj}^{3}}{\pi^{2} c^{3}}
\]",\boxed{\frac{A}{B}=\frac{\hbar \omega_{kj}^{3}}{\pi^{2} c^{3}}},EQ,,False,EN,Math Derivation
4432,Modern Physics,Quantum Mechanics,Variational Methods and Perturbation Theory,"Determine the total probability of excitation and ionization of a hydrogen atom after it is suddenly ""struck"". Based on the ground state wave function of the hydrogen atom, $\psi_{0} = \frac{1}{\sqrt{\pi a^{3}}} \mathrm{e}^{-r/a}$, and the momentum $q$ of the incident particle, calculate the probability $P_{00}$ that the hydrogen atom remains in the ground state, and then find the total probability $P$ of excitation and ionization.","The total probability of excitation and ionization is 1 minus the probability that the hydrogen atom remains in the ground state, hence the total probability can be calculated as follows:

\[
P=1-P_{00}=1-\left|\int \psi_{0}^{2} \mathrm{e}^{-\mathrm{i} \mathbf{q} \cdot \mathbf{r}} \mathrm{~d} V\right|^{2} \tag{1}
\]

Substituting the ground state wave function of the hydrogen atom, $\psi_{0} = \frac{1}{\sqrt{\pi a^{3}}} \mathrm{e}^{-r/a}$ (where $a = \text{Bohr radius}$), into the integral part of equation (1), we have

\[
\int \psi_{0}^{2} \mathrm{e}^{-\mathrm{i} \mathbf{q} \cdot \mathbf{r}} \mathrm{~d} V = \int \frac{1}{\pi a^{3}} \mathrm{e}^{-2r/a} \mathrm{e}^{-\mathrm{i} qr \cos \theta} r^{2} \mathrm{~d} r \sin \theta \mathrm{~d} \theta \mathrm{~d} \phi = \frac{1}{\left(1+\frac{1}{4} q^{2} a^{2}\right)^{2}} \tag{2}
\]

Substituting equation (2) into equation (1), we obtain

\[
P=1-\frac{1}{\left(1+\frac{1}{4} q^{2} a^{2}\right)^{4}}
\]

When $qa \ll 1$, $P \approx q^{2} a^{2}$ tends toward zero; when $qa \gg 1$, $P \approx 1-(2/qa)^{8}$ tends toward 1.",\boxed{1-\frac{1}{\left(1+\frac{1}{4} q^{2} a^{2}\right)^{4}}},EX,,False,EN,Math Derivation
4433,Modern Physics,Quantum Mechanics,Few-body Problems,"There exists a magnetic dipole-dipole interaction energy between two electrons fixed on the $z$-axis:

$$
H = A \left( S_{1} \cdot S_{2} - 3 S_{1z} S_{2z} \right)
$$

where $S_{i} = \frac{1}{2} \sigma_{i}$, $\sigma_{i}$ are the Pauli spin matrices, and $A$ is a constant (with $\hbar = 1$). Express $H / A$ using the total spin operator $S = S_{1} + S_{2}$.","We have the following relations:

$$
\begin{aligned}
& S^{2} = \left( S_{1} + S_{2} \right)^{2} = \frac{3}{2} + 2 S_{1} \cdot S_{2}, \\
& S_{z}^{2} = \left( S_{1z} + S_{2z} \right)^{2} = \frac{1}{2} + 2 S_{1z} S_{2z}, \\
& \frac{H}{A} = S_{1} \cdot S_{2} - 3 S_{1z} S_{2z} = \frac{1}{2} \left( S^{2} - 3 S_{z}^{2} \right).
\end{aligned}
$$",\boxed{\frac{1}{2} \left( S^{2} - 3 S_{z}^{2} \right)},EX,,False,EN,Math Derivation
4434,Modern Physics,Quantum Mechanics,Few-body Problems,"(1) A system composed of two fermions has a wave function $\psi(1,2)$. If they are identical, what condition must $\psi(1,2)$ satisfy?","(1) $\psi(1,2)$ must satisfy the antisymmetry condition upon particle exchange

$$
\psi(2,1) = -\psi(1,2)
$$","\boxed{\psi(2,1) = -\psi(1,2)}",EQ,,False,EN,Knowledge Recall
4435,Modern Physics,Quantum Mechanics,Quantum Information Physics,"Consider a system composed of two identical particles. Suppose the possible single-particle states are $\phi_{1}$, $\phi_{2}$, $\phi_{3}$. Find the number of possible states for the system if the two particles are Bosons.","The possible states are $\phi_{1} \phi_{1}$, $\phi_{2} \phi_{2}$, $\phi_{3} \phi_{3}$, $\frac{1}{\sqrt{2}}\left(\phi_{1} \phi_{2}+\phi_{2} \phi_{1}\right)$, $\frac{1}{\sqrt{2}}\left(\phi_{1} \phi_{3}+\phi_{3} \phi_{1}\right)$, $\frac{1}{\sqrt{2}}\left(\phi_{2} \phi_{3}+\phi_{3} \phi_{2}\right)$, totaling 6 types.",\boxed{6},NV,,False,EN,
4436,Modern Physics,Quantum Mechanics,Variational Methods and Perturbation Theory,"A particle with charge \( e \) is confined within a cubic box with side length \( 2b \). The given electric field is defined as:

\[
\boldsymbol{E} = \begin{cases} 
0, & t < 0 \\ 
\boldsymbol{E}_{0} e^{-\alpha t}, & t > 0 
\end{cases}
\]

where \( \alpha \) is a constant, and \( E_{0} \) is perpendicular to one face of the box. Assume that at \( t = 0 \), the charged particle is in the ground state. The ground state is known as \(|111\rangle\), and the first excited states include \(|211\rangle, |121\rangle, |112\rangle\). Verify through the following calculations that the transition probabilities of the particle to the states \(|121\rangle\) and \(|112\rangle\) are zero.","Let \( E_{0} = E_{0} \hat{e}_{x} \), then \( H^{\prime} = -e E_{0} x e^{-\alpha t} \). Calculate the matrix elements:

\[
\langle 111| x |121 \rangle = \langle 111| x |112 \rangle = 0
\]

Since the transition matrix elements are zero, the transition probabilities of the particle to the states \(|121\rangle\) and \(|112\rangle\) are both zero.",\boxed{0},NV,,False,EN,Math Derivation
4437,Modern Physics,Quantum Mechanics,Orbital and Spin Angular Momentum Problems,"Consider the following two-particle wave function in coordinate space

$$
\psi\left(\boldsymbol{r}_{1}, \boldsymbol{r}_{2}\right) = f\left(r_{1}^{2}\right) g\left(r_{2}^{2}\right) \left[\alpha\left(\boldsymbol{a} \cdot \boldsymbol{r}_{1}\right)\left(\boldsymbol{b} \cdot \boldsymbol{r}_{2}\right) + \beta\left(\boldsymbol{b} \cdot \boldsymbol{r}_{1}\right) \left(\boldsymbol{a} \cdot \boldsymbol{r}_{2}\right) + \gamma(\boldsymbol{a} \cdot \boldsymbol{b})\left(\boldsymbol{r}_{1} \cdot \boldsymbol{r}_{2}\right)\right]
$$

Here, $\boldsymbol{a}$ and $\boldsymbol{b}$ are arbitrary constant vectors, $f$ and $g$ are arbitrary functions, and $\alpha, \beta,$ and $\gamma$ are constants.  
What are the eigenvalues of the squared angular momentum ($L_{1}^{2}$ and $L_{2}^{2}$) of each particle?","Note that

$$
\begin{gathered}
\nabla f(r) = f^{\prime}(r) \frac{\boldsymbol{r}}{r}, \quad \nabla(\boldsymbol{a} \cdot \boldsymbol{r}) = \boldsymbol{a} \\
(\boldsymbol{r} \times \nabla) \cdot (\boldsymbol{r} \times \boldsymbol{a}) = -2 \boldsymbol{a} \cdot \boldsymbol{r}, \quad \left[\boldsymbol{L}, \boldsymbol{r}^{2}\right] = 0
\end{gathered}
$$

Thus, we have

\begin{align*}
L_{1}^{2} \psi\left(\boldsymbol{r}_{1}, \boldsymbol{r}_{2}\right) = & -\hbar^{2} \left(\boldsymbol{r}_{1} \times \nabla_{1}\right) \cdot \left(\boldsymbol{r}_{1} \times \nabla_{1}\right) f\left(r_{1}^{2}\right) g\left(r_{2}^{2}\right)  \\
& \cdot \left[\alpha\left(\boldsymbol{a} \cdot \boldsymbol{r}_{1}\right)\left(\boldsymbol{b} \cdot \boldsymbol{r}_{2}\right) + \beta\left(\boldsymbol{b} \cdot \boldsymbol{r}_{1}\right)\left(\boldsymbol{a} \cdot \boldsymbol{r}_{2}\right) + \gamma(\boldsymbol{a} \cdot \boldsymbol{b})\left(\boldsymbol{r}_{1} \cdot \boldsymbol{r}_{2}\right)\right] \\
= & 2 \hbar^{2} f\left(r_{1}^{2}\right) g\left(r_{2}^{2}\right) \\
& \cdot \left[\alpha\left(\boldsymbol{a} \cdot \boldsymbol{r}_{1}\right)\left(\boldsymbol{b} \cdot \boldsymbol{r}_{2}\right) + \beta\left(\boldsymbol{b} \cdot \boldsymbol{r}_{1}\right)\left(\boldsymbol{a} \cdot \boldsymbol{r}_{2}\right) + \gamma(\boldsymbol{a} \cdot \boldsymbol{b})\left(\boldsymbol{r}_{1} \cdot \boldsymbol{r}_{2}\right)\right] \\
= & 1(1+1) \hbar^{2} \psi\left(\boldsymbol{r}_{1}, \boldsymbol{r}_{2}\right)
\end{align*}

Similarly, we have

$$
L_{2}^{2} \psi\left(\boldsymbol{r}_{1}, \boldsymbol{r}_{2}\right) = 1(1+1) \hbar^{2} \psi\left(\boldsymbol{r}_{1}, \boldsymbol{r}_{2}\right)
$$

Therefore, the eigenvalues of $L_{1}^{2}$ and $L_{2}^{2}$ are both $2 \hbar^{2}$, meaning the orbital angular momentum quantum number for both particles is 1.","\boxed{2, 2}",NV,"\hbar^{2}, \hbar^{2}",True,EN,Laws Application
4438,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"Consider a one-dimensional harmonic oscillator with the Hamiltonian $H=\frac{p^{2}}{2m}+\frac{m\omega^{2}x^{2}}{2}$. Determine the time dependence of the expectation values of the ""initial position"" and ""initial momentum"" operators:

$$
\begin{aligned}
& x_{0}=x \cos \omega t-\frac{p}{m \omega} \sin \omega t, \\
& p_{0}=p \cos \omega t+m \omega x \sin \omega t,
\end{aligned}
$$","$$
\begin{aligned}
\frac{\mathrm{d}}{\mathrm{d} t}\left\langle x_{0}\right\rangle= & \left(\frac{\mathrm{d}}{\mathrm{d} t}\langle x\rangle\right) \cos \omega t - \omega\langle x\rangle \sin \omega t \\
& -\frac{1}{m \omega} \left(\frac{\mathrm{d}}{\mathrm{d} t}\langle p\rangle\right) \sin \omega t - \frac{\langle p\rangle}{m \omega} \cos \omega t \\
= & \frac{1}{\mathrm{i} \hbar} [x, H] \cos \omega t - \omega\langle x\rangle \sin \omega t \\
& -\frac{1}{m \omega} \cdot \frac{1}{\mathrm{i} \hbar} [p, H] \sin \omega t - \frac{1}{m}\langle p\rangle \cos \omega t \\
= & 0, \\
\frac{\mathrm{d}}{\mathrm{d} t}\left\langle p_{0}\right\rangle= & \left(\frac{\mathrm{d}}{\mathrm{d} t}\langle p\rangle\right) \cos \omega t - \omega\langle p\rangle \sin \omega t \\
& + m \omega \left(\frac{\mathrm{d}}{\mathrm{d} t}\langle x\rangle\right) \sin \omega t + m \omega^{2}\langle x\rangle \cos \omega t \\
= & \frac{1}{\mathrm{i} \hbar} [p, H] \cos \omega t - \omega\langle p\rangle \sin \omega t \\
& + m \omega \frac{1}{\mathrm{i} \hbar} [x, H] \sin \omega t + m \omega^{2}\langle x\rangle \cos \omega t \\
= & 0.
\end{aligned}
$$

Therefore, both $\left\langle x_{0}\right\rangle$ and $\left\langle p_{0}\right\rangle$ do not change with time.","\boxed{\left\langle x_{0}\right\rangle, \left\langle p_{0}\right\rangle}","EX, EX","None, None",True,EN,Math Derivation
4439,Modern Physics,Quantum Mechanics,Adiabatic Approximation Problems,"An atom that does not have a permanent magnetic moment is called diamagnetic. What is the non-relativistic Hamiltonian for a particle with mass $m$ and charge $q$ in an electromagnetic field ($\boldsymbol{\Phi}, \boldsymbol{A}$), neglecting the spin of electrons and protons?","The Hamiltonian for a particle with mass $m$ and charge $q$ in an electromagnetic field ($\boldsymbol{\Phi}, \boldsymbol{A}$) is given by

$$
H=\frac{1}{2 m}\left(\boldsymbol{P}-\frac{q}{c} \boldsymbol{A}\right)^{2}+q \boldsymbol{\Phi}
$$",\boxed{H=\frac{1}{2 m}\left(\boldsymbol{P}-\frac{q}{c} \boldsymbol{A}\right)^{2}+q \boldsymbol{\Phi}},EX,,False,EN,Knowledge Recall
4440,Modern Physics,Quantum Mechanics,Quantum Information Physics,Find the von Neumann entropy \( S(\rho) \) of the density matrix \(\rho = \frac{1}{2}\left(\begin{array}{cc}1 & 1 \\ 1 & 1\end{array}\right)\).,"For the third density matrix, \( S(\rho) = 0 \).",\boxed{0},NV,,False,EN,Knowledge Recall
4441,Modern Physics,Quantum Mechanics,Few-body Problems,"Consider two identical linear oscillators with a spring constant $K$ and an interaction potential $H=\varepsilon x_{1} x_{2}$, where $x_{1}$ and $x_{2}$ are the vibration coordinates. Assume that $\varepsilon \ll K$. To first order in $\varepsilon / K$, provide the energy levels.","In the case where $\varepsilon \ll K$, to first order in the term $\varepsilon / K$, the energy levels are given by

$$
E_{mn} \approx (m + n + 1) \hbar \omega + (m - n) \hbar \omega \frac{\varepsilon}{2 K}
$$","\[
\boxed{E_{mn} \approx (m + n + 1) \hbar \omega + (m - n) \hbar \omega \frac{\varepsilon}{2 K}}
\]",EX,,False,EN,Laws Application
4442,Modern Physics,Quantum Mechanics,Adiabatic Approximation Problems,"Consider an atomic nucleus with a non-zero radius \( r_{\mathrm{p}} \approx 10^{-13} \mathrm{~cm} \), where the charge of the nucleus is uniformly distributed throughout its volume. Determine the effect of this non-zero nuclear radius on the energy of the \( 2p \) state of a hydrogen atom.","The force on the electron inside the sphere is given by

\[ 
F = -e^{2}\left(\frac{r}{r_{\mathrm{p}}}\right)^{3} \frac{1}{r^{2}} e_{r} = -\frac{e^{2}}{r_{\mathrm{p}}^{3}} r e_{r} 
\]

Thus, the potential is

\[
\begin{aligned}
V_{1} &= \frac{e^{2}}{2 r_{\mathrm{p}}^{3}} r^{2} + C, \quad r \leq r_{\mathrm{p}} \\
V_{2} &= -\frac{e^{2}}{r}, \quad r \geq r_{\mathrm{p}} \\
V_{1}\left(r_{\mathrm{p}}\right) &= V_{2}\left(r_{\mathrm{p}}\right)
\end{aligned}
\]

Giving

\[ 
C = -\frac{3}{2} \cdot \frac{e^{2}}{r_{\mathrm{p}}} 
\]

Therefore,

\[ 
V(r) = \begin{cases} 
-\frac{e^{2}}{r}, & r > r_{\mathrm{p}} \\ 
\frac{e^{2}}{2 r_{\mathrm{p}}}\left(\left(\frac{r}{r_{\mathrm{p}}}\right)^{2}-3\right), & r \leq r_{\mathrm{p}} 
\end{cases} 
\]

Considering that this is merely a first-order perturbation theory and \( H' \) operates only within the nucleon's volume. Since \( r_{\mathrm{p}} \ll a \), where \( a \) is the Bohr radius, the exponential term in the radial wave function can be neglected, i.e., \( \mathrm{e}^{-r/a} \approx 1 \). Therefore, the energy shift in the \( 2p \) state is

\[ 
E_{21} = \langle 21 | H' | 21 \rangle \approx \frac{e^{2} r_{0}}{1120 a^{4}} 
\]",\boxed{\frac{e^{2} r_{0}}{1120 a^{4}}},EX,,False,EN,Math Derivation
4443,Modern Physics,Quantum Mechanics,Adiabatic Approximation Problems,"Consider a two-dimensional harmonic oscillator (with $\hbar, m, \omega$ all set to 1). The Hamiltonian is given by

$$
H = \frac{1}{2}\left(p_{x}^{2} + p_{y}^{2}\right) + \frac{1}{2}\left(x^{2} + y^{2}\right)
$$

Find the wave functions and energies of the lowest three states.","Solution

$$
\begin{aligned}
\psi_{m_{1}n_{2}} & = N_{n_{1}m_{2}} e^{-\left(x^{2} + y^{2}\right) / 2} H_{n_{1}}(x) H_{m_{2}}(y) \\
E_{n_{1}m_{2}} & = n_{1} + n_{2} + 1 = N + 1
\end{aligned}
$$

The wave functions and energies of the lowest three energy states are

$$
\begin{array}{ll}
\psi_{00}(x, y) = \frac{1}{\sqrt{\pi}} \exp \left[-\frac{1}{2}\left(x^{2} + y^{2}\right)\right], & E_{00} = 1 \\
\psi_{10}(x, y) = \sqrt{\frac{2}{\pi}} x \exp \left[-\frac{1}{2}\left(x^{2} + y^{2}\right)\right], & E_{10} = 2 \\
\psi_{01}(x, y) = \sqrt{\frac{2}{\pi}} y \exp \left[-\frac{1}{2}\left(x^{2} + y^{2}\right)\right], & E_{01} = 2
\end{array}
$$","\boxed{E_{00} = 1, E_{10} = 2, E_{01} = 2}",EQ,"None, None, None",True,EN,Laws Application
4444,Modern Physics,Quantum Mechanics,Quantum Information Physics,"Define an operator $\Omega$ in Fock space as $\Omega: |n\rangle \rightarrow |n+1\rangle$ for $n = 0, 1, 2, \ldots$. Find what $\Omega \Omega^{\dagger}$ equals and explain why $\Omega \Omega^{\dagger} \neq I$.","Because

$$
\Omega \Omega^{\dagger} = \sum_{n=0}^{\infty} |n+1\rangle\langle n| \sum_{m=0}^{\infty} |m\rangle\langle m+1| = \sum_{n=1}^{\infty} |n\rangle\langle n| = I - |0\rangle\langle 0| \neq I
$$

therefore, $\Omega$ is not a unitary operator.",\boxed{I - |0\rangle\langle 0|},EX,,False,EN,Math Derivation
4445,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"Assuming non-relativistic quantum mechanics is invariant under time reversal, derive the time-reversal form of the Schrdinger wave function.","**Solution Method 1:** When \( x < 0 \), the wave function remains in the form as in equation (1). For \( 0 < x < t \), the Schrödinger equation is

\[
-\frac{\hbar^{2}}{2m} \nabla^{2} \psi = 0
\]

If \( \psi \) takes the form: \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \cdot \mathrm{e}^{k x} \), then

\[
-k^{\prime 2} + k^{2} = 0, \quad k = \pm k^{\prime}
\]

Thus, the wave function for \( 0 < x < t \) is

\[
\psi_{2}(x, y) = \left(a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x}\right) \mathrm{e}^{i k_{y} \cdot y}
\]

Overall, we have

\[
\begin{array}{ll}
x < 0, & \psi_{1}(x) = \mathrm{e}^{\mathrm{i} k_{x} x} + r \mathrm{e}^{-\mathrm{i} k_{x} x} \\
0 < x < t, & \psi_{2}(x) = a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x} \\
x > t, & \psi_{3}(x) = c \mathrm{e}^{\mathrm{i} k_{x} x}
\end{array}
\]

Where

\[
k_{x} = \sqrt{\frac{2mE}{\hbar^{2}}} \cos \theta, \quad k^{\prime} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

Only the \( x \) component is written here. The \( y \) component is simply \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \).

\[
k_{y} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

All boundary conditions are

\[
\begin{gathered}
\left\{
\begin{array}{l}
1+r = a+b \\
\mathrm{i} k_{x}(1-r) = k^{\prime}(a-b) \\
c \mathrm{e}^{\mathrm{i} k_{x} t} = a \mathrm{e}^{k^{\prime} t} + b \mathrm{e}^{-k^{\prime} t}
\end{array}
\right. \\
\mathrm{i} k_{x} \cdot c \mathrm{e}^{\mathrm{i} k_{x} t} = k^{\prime} a \mathrm{e}^{k^{\prime} t} - k^{\prime} b \mathrm{e}^{-k^{\prime} t}
\end{gathered}
\]

Solving, we have

\[
\begin{gathered}
r = \frac{\mathrm{e}^{2 k^{\prime} t} - 1}{1 - \beta^{2} \mathrm{e}^{2 k^{\prime} t}}, \quad \beta = \frac{k^{\prime} - \mathrm{i} k_{x}}{k^{\prime} + \mathrm{i} k_{x}} \\
|R|^{2} = |r|^{2} = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{gathered}
\]

**Solution Method 2:** The problem can also be solved by using the method of amplitude superposition, similar to the case of a Fabry-Perot interferometer in optics.

Only considering the \( x \) component, let \( T_{12}, R_{12} \) represent the amplitude transmission and reflection coefficients for the wave from medium 1 to medium 2 respectively. Let \( T_{21}, R_{21} \) represent the amplitude transmission and reflection coefficients for the wave from medium 2 to medium 1 respectively. Given that the incident wave amplitude is 1, the amplitude of the wave emerging from medium 2 is

\[
\begin{aligned}
T & = T_{12} \mathrm{e}^{-\delta} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot R_{21} \mathrm{e}^{-2\delta} R_{21} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot \left(R_{21} \mathrm{e}^{-2\delta} R_{21}\right)^{2} \cdot T_{21} + \cdots \\
& = T_{12} \mathrm{e}^{-\delta} T_{21} \left[1 + R_{21}^{2} \mathrm{e}^{-2\delta} + \left(R_{21}^{2} \mathrm{e}^{-2\delta}\right)^{2} + \cdots\right] = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}}
\end{aligned}
\]

Where \( \mathrm{e}^{-\delta} \) is the attenuation coefficient of the wave traveling from one interface to the other in medium 2.

\[
\delta = k^{\prime} t, \quad k^{\prime} = \sqrt{2mE(1 - \cos^{2} \theta)} / \hbar = \sqrt{2mE} \sin \theta / \hbar
\]

Using the result from (1)

\[
R_{12} = \left(k_{1 x} - k_{2 x}\right) / \left(k_{1 x} + k_{2 x}\right), \quad T_{12} = 1 + R_{12} = 2 k_{1} / \left(k_{1 x} + k_{2 x}\right)
\]

However,

\[
\begin{aligned}
& k_{1 x} = \sqrt{2mE} \cos \theta / \hbar \\
& k_{2 x} = \mathrm{i} k^{\prime} = \mathrm{i} \sqrt{2mE} \sin \theta / \hbar
\end{aligned}
\]

So,

\[
\begin{aligned}
& T_{12} = \frac{2 k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{2 \cos \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \cos \theta \mathrm{e}^{-\mathrm{i} \theta} \\
& T_{21} = \frac{2 k_{2 x}}{k_{1 x} + k_{2 x}} = \frac{2 \sin \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \mathrm{i} \sin \theta \mathrm{e}^{-\mathrm{i} \theta}
\end{aligned}
\]

\[
R_{21} = \frac{k_{2 x} - k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{\mathrm{i} \sin \theta - \cos \theta}{\mathrm{i} \sin \theta + \cos \theta} = \mathrm{e}^{-2 \mathrm{i} \theta}
\]

Thus,

\[
\begin{aligned}
T & = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}} \\
& = \frac{4 \mathrm{i} \cos \theta \sin \theta \mathrm{e}^{-2 \mathrm{i} \theta} \cdot \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}} \\
& = \frac{2 \mathrm{i} \sin 2 \theta \mathrm{e}^{-2 \mathrm{i} \theta} \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}}
\end{aligned}
\]

Transmittance

\[
\begin{aligned}
|T|^{2} & = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{\left(1 - \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta\right)^{2} + \left(\mathrm{e}^{-2 k^{\prime} t} \sin 4 \theta\right)^{2}} \\
& = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{1 + \mathrm{e}^{-4 k^{\prime} t} - 2 \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta} \\
& = \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Reflectance

\[
\begin{aligned}
1 - |T|^{2} & = 1 - \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta} \\
& = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Where

\[
k^{\prime} = \sqrt{2mE} \sin \theta / \hbar
\]",\boxed{\psi^{*}(-t)},EX,,False,EN,Math Derivation
